번호,제목,평점,평가
15881149,귀신의 향기,1,이엘 아니였으면 안봤을영화... VOD 심심풀이용 정도로 생각하고 봐야할 영화
15881148,스파이더맨: 파 프롬 홈,1,솔직히 지루했다  인정해라
15881147,걸캅스,10,재미있어요가볍게 보면서 웃을 수 있는 영화입니다
15881146,스파이더맨: 파 프롬 홈,10,"영화내내 자꾸 두들겨맞는 피터를 보면서 걔 아직 어린애다!!! 하게 되더라구요ㅠㅠㅠ 토니의 죽음을 아직 떨쳐내지 못한 피터가 안쓰럽고, 해피가 피터한테 토니를 겹쳐보는듯한 연출이 나올때마다 울컥하게됩니다ㅠㅠㅠ"
15881145,스파이더맨: 파 프롬 홈,2,이게 진짜 재미있나요..?예전마블영화 봤을때의 떨림이나 짜릿함은 1도 없었어요ㅠ
15881144,스파이더맨: 파 프롬 홈,10,톰홀랜드 바뀌고나서부터 넘나재밌음 이번편도 역시나 개꿀잼
15881143,스파이더맨: 파 프롬 홈,10,스파이더맨도 아이언맨처럼 결국 전세계에 정체가 공개됨ㅋㅋ
15881142,애나벨 집으로,2,진짜 무섭지도않고 개 씹 노잼 공포영화중 제일 재미없음
15881141,스파이더맨: 파 프롬 홈,10,너무너무노무 좋네요 정말 맛있는
15881140,스파이더맨: 파 프롬 홈,9,근데 중간에 미스테리오 이디스 썻을때 진짜 토니스타크랑 비슷하더라 물론 어디까지나 외관상뿐이지만 아마 피터도 그 모습을 보고 같은 마음이지 않앗을까싶다 그래서 이디스를 넘긴거고
15881139,스파이더맨: 파 프롬 홈,10,소소하게 재밋네요 잘 봤습니다
15881138,알라딘,10,온 가족이 보기에 완전 딱입니다
15881137,토이 스토리 4,10,꿀잼이었습니닿ㅎㅎㅎㅎ효
15881136,스파이더맨: 파 프롬 홈,10,쿠키가 넘 충격적이어서...
15881135,비스트,6,배우들의 열연만 보였던 영화 스토리가 아쉽네요
15881134,어떤살인,10,윤소이는 원래 알던배우였구 여주 지은역하신분은 예전  공중파드라마  '' 무사백동수''에서 여주였던분
15881133,걸캅스,1,와  진짜  태어나서 내가 본 영화 중에 제일 쓰레기.  남녀 갈등 유발 작살나고 극중 남자는 다 쓰레기 아님 무능 그자체.  여자는 카이스트 나와서 국정원가도 댓글 알바나 하다가 스스로 민원실  가고 일은.여자들이 다 하고 정의로운걸로 나옴
15881132,스파이더맨: 파 프롬 홈,6,재미 없었어요.. 마블 팬인데 최근 마블 영화 중 제일 별로.... 왜 평점이 높은지 이해가 안감
15881131,존 윅 3: 파라벨룸,9,다음편이 기대된다. 전직레오 하고 모피어스하고 한편인가?
15881130,나비잠,8,두번봤는데 또보고싶음
15881129,스파이더맨: 파 프롬 홈,9,재미는 있었지만 홈커밍을 보고 너무 기대가 컸던 것 같다
15881128,로켓맨,10,주인공이 연기를 참잘함
15881127,스파이더맨: 파 프롬 홈,10,갑자기 MJ 인기녀로 변신한게 당황스럽지만재밌음.
15881126,용의자 X의 헌신,6,容疑者Xの獻身...
15881124,알라딘,10,자스민과 지니 그리고 음악만으로도 충분히 볼가치가 있다
15881123,세상을 바꾼 변호인,1,여성은 감정적이라는 것을 잘 보여준다.
15881122,스파이더맨: 파 프롬 홈,10,스파이더맨은 소니 말고 영원히 MCU로 데려왔으면.
15881121,스파이더맨: 파 프롬 홈,10,마지막 쿠키영상은 무엇을 뜻하는지 모르겠다..;;
15881120,스파이더맨: 파 프롬 홈,2,줄거리도 없고 스파이다맨 별로임
15881118,악인전,10,마동석완전 멋있게 나옴 ㅡ 관객수가 별로 없는게 이해 불가능
15881117,요로나의 저주,6,도움주는 아저씨한테 자꾸 헛짓거리 한다는듯 툴툴거리는 주인공때문에...여혐 생길뻔. 미국판 맘충 스토리
15881116,스파이더맨: 파 프롬 홈,10,믿고 보는 마블 그치만 이제 그만
15881115,스파이더맨: 파 프롬 홈,9,쿠키영상 봅시다.레알 필수임
15881114,드래곤 킹 레전드,1,혹시나 하고 검색해본건데 이걸 나 말고도 본 사람이 있다는 사실이 놀라움제목이 드래곤 킹 레전드인데탈것 도마뱀새기들만 나온다는게 레전드임
15881113,토이 스토리 4,10,앤디랑 우디가 다시 만났으면 좋겠다 ㅠㅠ
15881111,스파이더맨: 파 프롬 홈,10,스파이더맨 멋있기만 하는구만 왜 까고 ㅈㄹ들이야
15881110,기생충,10,이 영화는 반드시 봐야 하는 영화 입니다.
15881109,마약왕,2,최악이다최악ㅋ갈수록 이상함
15881108,태양 아래,10,평론가 새끼들 꼬라지 보소 ㅋㅋㅋ 평론가부터 좌파들이 득실거리니 영화판이 빨갱이 천지지
15881107,어벤져스: 엔드게임,10,재개봉하면 다시봐야지
15881106,스파이더맨: 파 프롬 홈,10,피터찌리릿vs 스파이더센서
15881104,스파이더맨: 파 프롬 홈,1,이거 보면 일본에 돈 갖다 주는꼴
15881103,호텔 뭄바이,1,그래서 엑소는 군대에 가야합니다.
15881102,스파이더맨: 파 프롬 홈,10,1편을 뛰어넘는 2편 마블도 진화한다
15881101,스파이더맨: 파 프롬 홈,10,재미있더라진짜 영화 보러가는거 안좋아하고 영화 자체도 안 좋아해서잘 안보는데 그냥 친구가 보자고 해서 봤는데매우 만족했음 배우들 연기도 최고고 통수에 통수에 통수에 통수임
15881100,알라딘,8,여자친구는 재밌다고 하는데 저는 좀 지루했습니다
15881099,더 폰,1,짜증 유발 영화. 직업상 똑똑한 사람들인데 대체 왜들 그러시나요ㅠㅠ
15881098,스파이더맨: 파 프롬 홈,10,소니픽쳐스 돈 많이많이 버세요
15881097,알라딘,9,"지니의 깨방정과 자스민의 미모, 그리고 노래가 정말 좋았다. 애니메이션 같은 풍경도 좋다."
15881096,화차,10,여주인공  인생이 참 안타까워서 계속 곱씹어보게되는 영화네요 김민희씨 연기가 참 좋네요
15881095,옥자,1,뒤늦게 봤는데 개인적으로 기대이하.. 내용이 좀 희한했어요 보고 비위 상해서 몇일동안 힘들었던 기억이..
15881094,스파이더맨: 파 프롬 홈,10,쉴새없이 재미있었어요~
15881093,용가리,10,당시 우리 영화 수준으로 용가리 제작에 도전한것만으로 심형래 감독은 인정해야 됨. 이게 없었음 디워도 없었다.유치 조잡 어쩌고 하지만 IMF 당시 온 국민이 힘들었던 때  우리도 할 수 있다라는것을 보여준 영화이다.
15881092,토이 스토리 4,10,애니메이션 영화 보면서 눔물이 나온 건 처음이네요. 감동적입니다.
15881091,배심원들,10,너무 슬프네요 눈물  ㅜㅜ ....
15881090,4월 이야기,10,이영화를 78년생이 2019년에 처음 봤다늬.
15881089,어벤져스: 엔드게임,10,재밌었고 이후부터 어벤져스 푹 빠졌습니다
15881088,귀신의 향기,9,헐 개봉3일짼대 관객429명 실화냐...ㄷㄷ무슨 시골촌동네 영화관 1곳만 집계했나요? ㄷㄷㄷ
15881087,스파이더맨: 파 프롬 홈,9,닉은 모든걸 알고 있었네요
15881086,알라딘,10,관람하는 내내 즐겁고 행복했어요~
15881085,스파이더맨: 파 프롬 홈,7,레전드라고 해서 봤는데 그냥 그랬다. 액션은 좋았다. 근데 그게 다다 ㅠ
15881084,닥터 스트레인지,10,정말 잘봤습니다 2편도 기대할게요
15881083,월터의 상상은 현실이 된다,10,21살 때 처음 봤을 때 느낌26살 때 보는 느낌30살 때 보는 느낌다 다를 것 같은 영화다.
15881082,모범시민,4,결말짜증나네닉 너도 당해봐야  ~~~결말이 말아먹음
15881081,스파이더맨: 파 프롬 홈,10,액션은 완벽했다. 쿠키는 2개 보자.
15881080,스파이더맨: 파 프롬 홈,10,홈커밍에서 파프롬홈까지 피터의 성장을 보여주는 영화
15881079,존 윅 3: 파라벨룸,10,걍 존윅은 안건들이 는게 상첵 아무도 이길수 없음...
15881078,어벤져스: 엔드게임,4,지루하고 너무 길어요 힘들었어요
15881077,고질라,10,98년 초6 시절에 이 고질라 영화는 보고  용가리는 안 봤습니다. 고질라 원작 자체를 몰라서  원작파괴란 평 많은데 갠적으로 엄청 재밌게 봄. 오늘 고질라 킹오브몬스터보고  용가리까지ㅠ보았다. 용가리 ㅠㅠ
15881076,뷰티 인사이드,10,이 영화는 매번 볼 때 마다 너무 좋아요.김주혁 배우님과의 이별씬은 항상  눈물이 납니다. OST도 다 좋구요!!좋은 영화 만들어주셔서 감사합니다♡
15881075,존 윅 3: 파라벨룸,5,맛있게 끓인 부대찌개를 기대했더니 이상한 재료 집어넣어서 꿀꿀이 죽을 만들어놨네;; 첫맛은 좋았는데 끝 맛은 개판
15881074,스파이더맨: 파 프롬 홈,10,"영원히 끝나지 않았으면 ,, 스파이더맨 피터파커 톰홀랜드"
15881073,플랑크 상수,10,6.62를 위하여ㅓㅓ
15881071,스파이더맨: 파 프롬 홈,10,토니스타크 보고싶다..
15881070,스파이더맨: 파 프롬 홈,2,노잼 너무 유치함 기껏적이 홀로그램ㅋㅋ
15881069,토이 스토리 4,10,7살 아이와 함께 봐도 함께 즐거운 영화였어요~
15881068,외톨이,2,한국 공포영화는 아직까지도 쓰레기.  그나마 사이코영화가 나음
15881067,존 윅 3: 파라벨룸,10,존윅 1편 2편 티비에서 보고 3편 극장가서 봤는데 이렇게 잼있는 영화는 인생 영화 등극입니다
15881066,특별시민,10,최민식 아저씨 연기력 진짜 소름돋아~ 무셔워~~ ㄷㄷㄷ
15881064,스파이더맨: 파 프롬 홈,10,정말 재밌게 봤고 최고의영화이다 엔드게임 이후로 아쉬울게 없는 영화 짱짱맨
15881063,존 윅 3: 파라벨룸,2,쪽바리가 들어가잇누 영화에ㅡㅡ
15881062,전설의 검,2,스윙키즈보단재밌다 시부엉
15881061,마루 밑 아리에티,10,"전에 보고, 티비에서 하길래 봤었는데 , 여운도 남고 뭔가 가슴 한켠이 미어지는 느낌이었어요. 특히 엔딩곡이 흘러나오면서 노래 가사가  나오는데  쇼우와 아리에티는 어떻게 살아갈까란 생각도  들고 뭐... 최고네요 ㅜㅜ"
15881060,스파이더맨: 파 프롬 홈,2,하이틴 영화.. 유럽 홍보를 하는 듯한 느낌..
15881059,뽀로로 극장판 보물섬 대모험,10,4살된아이가 정말 좋아합ㄴㄱ다^^
15881058,전설의 검,1,케이블 M플렉스 라는 채널에서 주구장창 해주네.관객수 1명? 뭐지 이 영화?
15881057,제인 에어,8,갱스부르는 정말 최고의 캐스팅 ㄷㄷ 제인에어의 현신 수준
15881056,더 보이,1,좀 더 극적으로 애가 몰렸으면 말을 안하는데 별 이유도 없이 사람들 죽이고 너무 불쾌하다 재미없음 그냥 고어물이라고 생각됨
15881054,스파이더맨: 파 프롬 홈,10,믿고 보는 마블! 믿고 보는 황석희!
15881053,섬. 사라진 사람들,5,반전이고 실화고머고 재미가 없네여 다큐로 만들던가
15881052,스파이더맨: 파 프롬 홈,10,존-잼 왜 10자나 쓰라그래 액션 죽이고 눈호강 함
15881051,세상을 바꾼 변호인,10,용기가 뭔가를 보여준 영화다.
15881050,존 윅 3: 파라벨룸,8,전작보다 좀 더 잔인해지고 액션이 가득. 하지만 아쉬운 근접액션
15881049,스파이더맨: 파 프롬 홈,10,짱잼입니다 대박영화입니다
15881048,스파이더맨: 파 프롬 홈,10,소니 일본회사라고 불매 ㅇㅈㄹ하는게 이해가 안가네...;;ㅋㅋ 걍 일본에 가서 폭탄조끼입고 테러를하지 그러냐?ㅋㅋ
15881047,기생충,10,마무리가 찝찝한 영화..
15881045,설국열차,10,비정규직 파업을 보고 이 영화가 다시 떠올라서 보았습니다. 무임승차로 열차 후미에 탑승한걸 그냥 두어 생존권을 줌(자발적 선택)-서로죽이길래 식량 주니 제대로 된 음식을 달라 반란(비용을 주고 권리인 탑승권을 구매한 자들과 동일 혹은 유사한 혜택요구)
15881044,스파이더맨: 파 프롬 홈,10,진짜 넘 재밌게 봤습니다ㅠㅠ한번 보고 끝낼라 그랬는데 n차 뛰고 싶네요...
15881043,행복한 라짜로,8,포스터보고 속았다. 씁쓸한 영화. 우리는 어떻게 살고 있을까
15881041,스파이더맨: 파 프롬 홈,2,일본 불매 운동 어쩌구 하더니 죄다 보러 가나보네 ㅋㅋㅋ
15881040,알라딘,10,진짜 너무 재밌어요 배우들 연기랑 볼거리가 너무 많아요
15881039,스파이더맨: 파 프롬 홈,3,잠왔어요 아쉬운영화 ㅠㅠ
15881038,스파이더맨: 파 프롬 홈,10,마블 영화는 믿고보죠 너무 재밌어요 마블짱
15881037,걸캅스,2,이걸 영화라고.. 만드셨나...
15881036,롱 리브 더 킹: 목포 영웅,10,너무 재밌게 봤습니다. 김래원의 연기는 진짜 최고중에 최고 ㅎㅎㅎㅎ
15881035,태양의 눈물,10,역대급 전쟁영화 명작. 한마디로 충분한.
15881034,알라딘,7,아 또 노래부르네 스토린 좋았음
15881033,애나벨 집으로,1,역대 시리즈 중 가장 실망스러웠습니다
15881032,스파이더맨: 파 프롬 홈,7,"톰 홀랜드의 스파이더맨이 지루했던게 어벤져스에 나왔던 것처럼 여기서도 거의 촐싹거리는 모습만 반복되었다는 생각이 드네요. 빌런인 질렌할은 특이하긴하나, 이디스를 제외한 스타크의 무기를 쓰지도 않고, 가상현실은 개연성이 많이 떨어지는 무기로 보였습니다."
15881031,어린 의뢰인,10,난이거진짜몰입제대로해서봤다ㅜ
15881030,알라딘,10,원작을 뛰어넘음 영상미 모두 좋음
15881029,스파이더맨: 파 프롬 홈,10,재밌네요 굿!찌리릿~
15881028,스파이더맨: 파 프롬 홈,10,개인적으로 앤드게임 보다 훨씬 재밌었어요!
15881027,사랑할 때 버려야 할 아까운 것들,10,와 키아누 미쳤네 ㄷㄷㄷ 10점을 안줄수가없다 키아누만 나오면 함박미소로 보고있는 내자신이 너무 웃김
15881026,알라딘,10,이전 실사 영화들에 큰 기대가 없었지만 앞으로는 큰 감동을 심어줄 수 있을만큼 모든 것이 잘 맞아떨어진 영화
15881025,스파이더맨: 파 프롬 홈,10,쿠키영상 웃기네요 전편보다 재밌어요
15881024,스파이더맨: 파 프롬 홈,10,재밌다 리즈 가 안나와서 아쉽긴 했지만 젠다야도 이쁘다 쿠킹 영상 두번째 보고 누구지 하고 찾아보는 사람들 많을거임ㅋㅋㅋ
15881023,스파이더맨: 파 프롬 홈,10,피터파커와 배정남의 스펙타클한 러브스토리 잘봤습니다!!
15881022,스파이더맨: 파 프롬 홈,1,소니도 토착왜구 불매 ~~
15881021,스파이더맨: 파 프롬 홈,1,잠을 이길수 없었다 최악
15881020,배심원들,10,눈물 감동 ㅠㅠ 뒷돈 받아 형량 조절하는 사법부 개들 이 영화 꼭 보기를
15881019,스파이더맨: 파 프롬 홈,1,남자 주인공 잘생겼다. 끝...  억지로 웃길려고 한 장면도 있고..  무엇보다 뚱보친구 너무 보기 거슬렸음..
15881018,오 루시!,6,"난 프리 허그가 싫다... 나에 대해 아무것도 모르는 사람과 가볍든 아니든 포옹을 나눈다는 건 굉장히 위험한 일이 아닐 수 없다. 함부로 마음의 문을 여는 건, 무모하고 생각 없는 짓이다. 외롭더라도 더더욱 신중할 필요가 있다는 걸 보여주는 그런 영화"
15881017,기생충,10,봉준호 감독 스타일...
15881016,어린 의뢰인,8,요즘 아역들 정말 연기 잘하네ㅋㅋ 유선 또한 나쁜 엄마 역할을 잘해주어서 몰입도가 좋았음ㅋㅋ
15881015,스파이더맨: 파 프롬 홈,10,마블.. 그이상도 그 이하도 아니다. 쿠키는 꼭봐야합니다
15881014,캡틴 마블,1,아 ㅅㅂ 할말을 읽었습니다.
15881013,더 폰,1,고구마 발암 무논리 극혐
15881012,알라딘,10,잼있어요. 다시보고 싶은 영화예요
15881011,스파이더맨: 파 프롬 홈,10,너무 잼있었어요. 히어로가 아닌 좋은 사람을 본거 같아 더 좋았습니다.
15881010,더 임파서블,10,가족애에 너무 감동과 전율이...
15881009,알라딘,6,윌 스미스 없었으면 굳이 보지 않았을 것 같네요.. 남주가 연기를 너무 못 함.... 생각보다 캐릭터의 다이나믹함이 좀 떨어지지 않았나 싶어요. 노래는 참 좋아요!!
15881008,칠드런 액트,9,단순하고 조용하게 재밌는 영화예요. 이런 영화 자주 보고싶다
15881007,극한직업,10,ㅋㅋㅋ 웃겻고 재미잇엇당
15881006,회사원,1,그냥 못만든 영화라서 평점이 낮은겁니다... 2점 이상 준 사람들은 양심이라는것이 좀 있어야하지 않겠습니까 이건 그냥 못 만든 영화임 졸작도 이딴식으로는 안만든다
15881005,스파이더맨: 파 프롬 홈,10,"사이다 마시다가 마지막에 고구마 먹음 아,,..."
15881004,어벤져스: 엔드게임,10,존잼입니다~!!!!
15881003,알라딘,10,꼭보세요 두번보세용 !!!
15881001,스파이더맨: 파 프롬 홈,10,기대이상으로 재미잇엇어요!!!!
15881000,어벤져스: 엔드게임,9,보오올마아아인하아암
15880999,악인전,2,발연기로 영화 전체 흐름을 망친 김규리....캐스팅에 문제 있네요
15880998,스파이더맨: 파 프롬 홈,9,재밌었음... 전편보다
15880997,기생충,7,그냥 뭐 뭐 뭐 영화지 뭐 진짜
15880996,스파이더맨: 파 프롬 홈,8,볼만하지만 먼가약함. 4차산업
15880995,스파이더맨: 파 프롬 홈,6,스파이더맨 영화는 이상하게 재미가 좀 없네
15880994,스파이더맨: 파 프롬 홈,8,토니스타크가 더 그리워지는 영화
15880993,스파이더맨: 파 프롬 홈,1,스토리 개연성 없고 유치하고 재미도 감동도 없는 영화였음. 올해 본 영화 중 제일 재미없었음. 마블 시리즈 연결위해 급하게 하나 아무거나 내놓았나싶을정도로. 홈커밍도 유치했는데 그거보다 더 유치하고 재미없었으니 말다함. 많이 아쉬움...
15880992,데스티네이션 웨딩,7,1점짜리 영화는 아녜요 번역도 잘 됐고 배우들 만담과 군더더기 없는 씬들이 잘 어울어져요
15880991,고질라: 킹 오브 몬스터,4,전반부는 괜찮았는데 산소미사일 터지고 늘어짐
15880990,알라딘,8,윌스미스없엇음어쩔뻔...ㅎㅎ
15880989,스파이더맨: 파 프롬 홈,8,허구이지만 스케일이 크니 재미있게 봤어요
15880988,스파이더맨: 파 프롬 홈,2,기대를 너무 했나보다극장가서 볼 정도는 아닌듯
15880987,세상을 바꾼 변호인,10,정말 말로 표현하기에는 부족한 영화앞으로 평생 루스 긴즈버그라는 사람을 잊지 못할 것 같습니다
15880986,전설의 검,9,여러분 별점에 속지마세요. 처음엔 재미 없고 느순하지만. 후반부엔 정말 긴장감 최고에요.   참고로 난 안봄
15880985,스파이더맨: 파 프롬 홈,9,빠른 전개에 반전까지 볼만한 영화 역시 마블
15880984,스파이더맨: 파 프롬 홈,9,쿠키영상 1개 못봤다 ㅠㅠ 꼭 다보시길
15880983,스파이더맨: 파 프롬 홈,10,너무 재밌다 ㅠㅠㅠ 갠적으로 홈커밍보다 더 재밌었음 ㅎㅎㅎ
15880982,스파이더맨: 파 프롬 홈,10,어벤져스에 합류한걸 환영해요
15880981,스파이더맨: 파 프롬 홈,10,시간가는줄 모르고 재밌게 봤다...
15880980,걸캅스,10,개재밌음 몇 번 더 보고 싶고 라미란 배우님 넘 멋짐
15880979,알라딘,10,지니가 주인공인 완전 신나는 뮤지컬 영화
15880978,누구에게나 찬란한,10,너무 좋았어요.. 후원할 수 있는 방법이 있나요?
15880977,스파이더맨: 파 프롬 홈,10,레드재플린이 아니라 AC/DC의의 음악이었는데 극중 스파이더맨은 너무 어려서 옛날노래를 모른다는 것이 개그 포인트였습니다.
15880976,알라딘,10,확실히 원작이 더 맛깔나는 요소가 많다. 악역도 완벽하고..영화는 동굴부분 앞뒤스토리가 왜 그렇게 많이 생략됐는지 이해안됨..자파캐릭터를 너무 활용못해서 애니 생각이 더 많이 났음
15880975,어스,7,겟아웃으로 많은 기대를 해서 조금은 실망한 영화
15880974,더 폰,2,참 답답한 영화.조반부에 도망갈때 차문은 왜잠구지 않았을까?의문점이 드네.ㅡㅡ
15880972,스파이더맨: 파 프롬 홈,6,유치하고 화려하다 어쨋든 열심히 마블 시리즈를 수강하는것도 필수
15880971,스파이더맨: 파 프롬 홈,10,진짜로 정말로 보세요. 뭐하세요 안보시고
15880970,더 폰,7,지금 보고있어요 전에도 봤고 재밌어요스릴감있고
15880969,스파이더맨: 파 프롬 홈,5,진심 지금까지본 마블영화중 최악이다...유치한맛으로 본다고 생각하고 봤는데도 유치하다.평론가들 평이 의외로 높아서 놀람
15880968,토이 스토리 4,10,"행복했어, 너희를 다시 보게되어서. . . 또 볼 수 있을까. . . ?"
15880967,알라딘,10,너무 아름다워요♡♡♡
15880966,롱 리브 더 킹: 목포 영웅,10,재료는 제가 오늘 3시 부터 제
15880965,어벤져스: 엔드게임,10,핵꿀잼.이건 마블명작!근데 인피니티워는 무조건 봐야할듯.
15880964,샤잠!,2,설마 설마하며 봤는데 초딩조카에게 꼭 보여주고 싶은 영화네요
15880963,기생충,10,머글도 이해할수있는 상징과 시사점과 영화예술을 볼수있다...크.... 작품이다
15880962,스파이더맨: 파 프롬 홈,8,첫사랑인 스파이더맨2를 잊고 새로운 사랑에 빠지게 해주는 영화
15880961,어벤져스: 엔드게임,10,엔드게임 잼나요 보실길 추천합니다.
15880959,악인전,10,....굿 !!!!.
15880958,스파이더맨: 파 프롬 홈,10,피터파커가 너무나도 멋있어지는 한 순간같은 영화
15880956,샤잠!,10,개그가 나한테 맞는듯.물론 개인적인 취향
15880955,알라딘,10,역시 상상이상만큼의 재미와 눈과 귀 호강! 이 영화 알라딘 꼭 영화관에서 보시길 추천!!~★★
15880954,스파이더맨: 파 프롬 홈,10,반전 대박이고 마블영화중에서 3번째에 들정도록 재미있습니다
15880952,토이 스토리 4,10,29살인데요 마지막에 울었습니다 픽사최고..
15880951,스파이더맨: 파 프롬 홈,7,매력없는 빌런전체적으로 쫌 지루함 볼만한 씬 몇개는 있음
15880950,스파이더맨: 파 프롬 홈,4,그닥 그냥 노잼 수준 ㅇㅇ
15880948,알라딘,10,많이 불안하고 힘든 감정으로 본 영화인데 나올땐 웃고있었어요 ! 잠시라도 2시간동안 행복하게 해줘서 감사합니다 !!
15880946,스파이더맨: 파 프롬 홈,7,미국 하이틴 로맨스 영화 보는 줄 알았다는...군더더기 장면이 너무 많아서 몰입을 방해하네요
15880945,알라딘,10,실사화 별로 기대안했는데 ost가 좋아서 보게 되었는데 실제 영화에서 들으니 더욱 감동이었네요. 강추!
15880943,토이 스토리 4,8,재미시게잘봤습니다 아직7살한테는 좀길어서무리엿던것도있었지만 대체적으로재밌었다네요~~
15880941,스파이더맨: 파 프롬 홈,10,핵존잼요꼭보세요 두번보세요 세번보세요
15880939,스파이더맨: 파 프롬 홈,1,가상현실은 너무 개 억지였음 9점짜리 영화는 아니라고 본다
15880938,존 윅 3: 파라벨룸,10,재밌어요 전투능력이 끌어올라요
15880937,어벤져스: 엔드게임,10,내 20대를 함께 보낸 아이언맨 ㅠㅠ
15880936,스파이더맨: 파 프롬 홈,10,헐리우드 아니면 이런 영화를 말들 수가 없구나...ㄷㄷㄷ
15880935,메신져 - 죽은 자들의 경고,10,개무샤워ㅠㅠㅠ흐엉ㅠㅠ픂ㄴ
15880934,천로역정: 천국을 찾아서,10,퀄리티 높은 작품. 이런 작품 많이 만들어졌으면 좋겠습니다. 상영관도 많이 늘려주세요.
15880933,스파이더맨: 파 프롬 홈,9,많이 재미있었습니다.
15880931,알라딘,8,윌 스미스 캐스팅은 신의 한수
15880930,분노의 질주: 더 오리지널,10,절대로 나를 실망시키지 않는 영화
15880929,알라딘,7,서사찾을 영화는 아니라 기대도 안했다. 남배우 연기력은 좀 엉성했고 결국 쟈스민과 램프요정이 하드캐리했는데 잘 몰입이 안되는 영화이니 4D로 보길 바란다. 그나마 영화를 끝까지 보게해준다.
15880928,스파이더맨: 파 프롬 홈,10,미스테리오 연출 ㄷㄷㄷ
15880926,스파이더맨: 파 프롬 홈,10,아이디어 매우참신하네요  역시 스파이더맨.. 대박나겠어요
15880925,스파이더맨: 파 프롬 홈,10,소니야 니들은 영화 이렇게 못 만드니까 빨리 베놈니랑 같이 넘겨줘랴
15880924,스파이더맨: 파 프롬 홈,8,보는내내 아이언맨이 떠오르는 구나...
15880923,스파이더맨: 파 프롬 홈,9,자꾸 토니 얼굴 들이밀지마라... 눈물 나니까...
15880922,잭 더 자이언트 킬러,10,이런 류의 영화를 좋아한다니~~
15880921,기생충,10,이 사회를 너무나 적나라하게 표현했다.
15880919,원더풀 고스트,1,노잼중에노잼입니다 안보는걸추천
15880918,기생충,10,인생 최고의 영화각 계층을 인정하면서 살자는 현대의 문제를 꼬집어내는 희학적 양화 완전 추천
15880917,렛 미 인,1,"①남주가 매력없이 생겨서 집중이 안됨 ②연출, 구성이 80년대 인줄 ③사실 피를 구하는건 아주 쉬움. 헌혈 구하기 얼마나 쉬운데 ★클로이 팬이 아니라면 볼 가치가 없음"
15880915,파리의 딜릴리,10,파리를 너무 멋지게 묘사했어요
15880913,알라딘,8,"너무 피곤할때 봐서 그런가 ㅠㅠ 빨리끝나길 바랬던,,기대보다는 재밌었음"
15880912,존 윅 3: 파라벨룸,8,솔직히 처음 존나 재밌었는데 후반에 태국인? 2인조랑 싸웠을땐 너무 재미없었고 빠박이는 다된영화에 갑분싸 개그만 치니 참 그래도 처음은 훌륭했습니다
15880911,기생충,8,참으로 많은 사람들이 함께 영화를 보고 있습니다
15880910,알라딘,10,윌스미스의 연기는 역시 믿고보는알라딘 자스민 역도 너무 잘하시구 잼있게잘보았습니다.
15880909,롱 리브 더 킹: 목포 영웅,8,제미 역시 영화를 좋아하는 보고 있어요 다음에 또 한번 꼭 다시한번 보고싶은 영화
15880908,목격자,1,"내가 영화 보면서 실소가 너무 많이 나와서 장르가 코미디 영화인줄 알았네요이건 뭐, 이렇게 만드는 것도 놀랍습니다. 장르를 넘나드는 군요"
15880907,스파이더맨: 파 프롬 홈,10,정말 재미있네요 스포 조심하시고 보시면 좋을듯 합니다.
15880906,스파이더맨: 파 프롬 홈,10,푝푝쇽쇽쇽쾅쾅쾅우르르쾅쾅
15880905,존 윅 3: 파라벨룸,6,"존윅 1,2는 진짜 볼 만 했는데...존윅 3은.. 그냥  존윅 4를 위한 예고편을 만든것  같네여"
15880904,마녀 배달부 키키,10,예전 티비로보았던 맞나 싶었는데오랜만에 극장에서 보게될줄이야너무 잼있게 잘봤습니다.
15880902,스파이더맨: 파 프롬 홈,1,마블 역사상 최악의영화
15880901,나비잠,10,잔잔하고 아름다운 영상미와 찬해의 연기로 더욱 빛이나는 영화. 짠내나는 연기나 사랑하는 연기 모두 자연스러웠음
15880900,나의 특별한 형제,10,이광수가 연기를 역할에 맞게 잘 한것 같고 정말 감동적이었다. 울기를 2번 이상 한 것 같다.
15880899,스파이더맨: 파 프롬 홈,10,토니 처돌이라 처울고 피터 처돌이라 처울었다
15880898,스파이,10,"시즌2 내주면 영화관으로 달려가서 바로 볼거임 단, 번역가를 다른 사람을 쓴다면"
15880896,요노스케 이야기,10,많은 사람의 삶속에 담긴 요노스케에 대한 이야기
15880895,스파이더맨: 파 프롬 홈,10,아 한번 더 보러가야겠다 진짜 잼
15880894,알라딘,10,아이도 저도 너무 행복한 시간이었습니다~^^
15880893,알리타: 배틀 엔젤,10,마지막에 알리타가 향한 칼끝 그끝을 꼭 다음편에서 보고싶다!!
15880892,스파이더맨: 파 프롬 홈,10,새로운 아이언맨의 탄생
15880891,알라딘,10,나오미 스콧 외모와 목소리로 만든 영화
15880890,센과 치히로의 행방불명,10,센과 치히로의 행방불명은 평생 남을 띵작 이다
15880889,토이 스토리 4,9,"편점 9점입니다 ,감사합니다."
15880888,알라딘,10,진짜 지니가 다했다ㅋㅋㅋ 꼭 보세요
15880886,리바이어던,7,"위대한 신은 존재하나,"
15880885,사울의 아들,8,"지옥속에서, 지킬것은 신념뿐인가."
15880884,스파이더맨: 파 프롬 홈,10,아이들과 관람했는데 흥미롭게 봤어요
15880883,스파이더맨: 파 프롬 홈,8,킬링타임용으로 볼 만했어요
